UTC,Latitude,Longitude,Heading angle,Ship speed,Wind direction,Wind speed
2024-03-27 9:30,35.38338667,129.452565,309.55,13.462,3.6,10.7
2024-03-27 9:31,35.38567333,129.4489767,309.15,13.3975,4.7,10.5
2024-03-27 9:32,35.38797333,129.4453883,308.95,13.4115,4.95,10.4
2024-03-27 9:33,35.390295,129.4417967,308.95,13.4365,5.85,10.5
2024-03-27 9:34,35.39256833,129.43822,308.85,13.353,5.65,10.2
2024-03-27 9:35,35.39256833,129.43822,308.85,13.353,5.65,10.2
2024-03-27 9:36,35.39712,129.4314883,314.4,12.876,5.4,9.4
2024-03-27 9:37,35.39712,129.4314883,314.4,12.876,5.4,9.4
2024-03-27 9:38,35.40029667,129.427415,314.2,7.5005,7.25,5.7
2024-03-27 9:39,35.40175,129.425675,315.75,7.328,6.75,5.6
2024-03-27 9:40,35.40355167,129.4243367,330.1,7.5385,354.15,5.5
2024-03-27 9:41,35.405635,129.4233583,340.45,8.0635,349.35,5.7
2024-03-27 9:42,35.40783667,129.42248,342.65,8.2825,352.75,5.7
2024-03-27 9:43,35.410065,129.4216217,342.25,8.3715,7.55,5.7
2024-03-27 9:44,35.41231167,129.4207633,341.95,8.5095,353.05,5.9
2024-03-27 9:45,35.41458167,129.4198983,342.1,8.5325,6.9,5.7
2024-03-27 9:46,35.41685667,129.4190383,342.5,8.6075,8.5,6.5
2024-03-27 9:47,35.41913667,129.4182183,342.95,8.5515,4.65,5.7
2024-03-27 9:48,35.42140833,129.4173483,341.7,8.6045,6.45,5.7
2024-03-27 9:49,35.42348167,129.4166217,342.8,7.7565,8.6,5.4
2024-03-27 9:50,35.425435,129.41592,341.8,7.363,7.85,4.7
2024-03-27 9:51,35.427325,129.415185,340.1,7.142,13.4,4.7
2024-03-27 9:52,35.42921,129.41445,340.2,7.1335,10.2,5.1
2024-03-27 9:53,35.43110333,129.4137,340.25,7.138,5.65,4.8
2024-03-27 9:54,35.43300333,129.4129667,340.4,7.171,7.85,4.8
2024-03-27 9:55,35.43493333,129.4121967,340.2,7.214,10.8,5.2
2024-03-27 9:56,35.437035,129.41132,340.35,8.005,7.25,5.6
2024-03-27 9:57,35.43895667,129.4098467,325.55,8.195,7.45,5.3
2024-03-27 9:58,35.44056167,129.4078067,311,8.3105,9.15,5.4
2024-03-27 9:59,35.44214667,129.4056783,310.75,8.463,9.95,5.55
2024-03-27 10:00,35.44374667,129.403525,311.2,8.5505,12.2,5.7
2024-03-27 10:01,35.44536333,129.4013867,311.5,8.572,6.95,5
2024-03-27 10:02,35.44693,129.39922,311.25,8.4935,7.8,4.7
2024-03-27 10:03,35.44804167,129.39683,299.15,8.1415,9.95,4.7
2024-03-27 10:04,35.44838833,129.3941483,276.5,8.007,7.7,4.2
2024-03-27 10:05,35.44852167,129.3913767,273.7,8.157,354.2,4.1
2024-03-27 10:06,35.44866333,129.3885533,273,8.273,355.4,4.2
2024-03-27 10:07,35.44882,129.3857267,273.6,8.356,10.3,3.7
2024-03-27 10:08,35.44907,129.38291,274.85,8.3545,7.6,3.7
2024-03-27 10:09,35.44939833,129.3801183,273.85,8.2505,9.35,3.5
2024-03-27 10:10,35.449575,129.3773183,274.3,8.2445,352.65,3.55
2024-03-27 10:11,35.45015667,129.3746167,287.35,8.258,353.5,3.1
2024-03-27 10:12,35.45086667,129.372125,290.15,7.8785,5.85,2.5
2024-03-27 10:13,35.45155667,129.3700417,291.4,6.655,5.75,1.7
2024-03-27 10:14,35.45225167,129.3682417,295.5,5.874,12.4,0.8
2024-03-27 10:15,35.45289333,129.3665383,295.4,5.5415,12.2,0.2
2024-03-27 10:16,35.45353333,129.364885,295.2,5.3985,12.2,0
2024-03-27 10:17,35.45408833,129.3634017,295.05,4.8645,12.2,0.1
2024-03-27 10:18,35.45463167,129.3621183,297.45,4.2455,206.75,0
2024-03-27 10:19,35.455125,129.3610433,300,3.693,196.3,0
2024-03-27 10:20,35.45554333,129.3601483,300.1,3.057,154.45,1.25
2024-03-27 10:21,35.45590667,129.3593817,303.5,2.757,157.5,2.6
2024-03-27 10:22,35.456365,129.3589183,319.2,2.2285,141.4,2.7
2024-03-27 10:23,35.45674167,129.3586167,334.35,1.5845,127.5,1.65
2024-03-27 10:24,35.45703667,129.358425,331.3,1.2745,133.95,1.95
2024-03-27 10:25,35.45714833,129.3583767,322.45,0.4415,136.8,2.3
2024-03-27 10:26,35.45725,129.358285,318.65,0.475,152.3,4.1
2024-03-27 10:27,35.45724167,129.3582283,304.45,0.194,167.3,4.1
2024-03-27 10:28,35.457275,129.3582517,296.5,0.1365,170.95,3.35
2024-03-27 10:29,35.45732167,129.358315,298,0.2755,183.4,3.45
2024-03-27 10:30,35.457365,129.3584017,298,0.3145,196,3.8
2024-03-27 10:31,35.45737667,129.3584833,298.1,0.2455,196.25,3.85
2024-03-27 10:32,35.45741833,129.3585533,295.95,0.254,198,3.75
2024-03-27 10:33,35.45748333,129.358635,295.85,0.318,204.1,3.6
2024-03-27 10:34,35.45753333,129.3586833,295.1,0.254,203.2,3.35
2024-03-27 10:35,35.457595,129.3587183,295.65,0.253,196.9,4
2024-03-27 10:36,35.45759167,129.3587833,296.1,0.2075,196.2,4.2
2024-03-27 10:37,35.45760333,129.3587483,293.25,0.1335,198.8,3.8
