UTC,Latitude,Longitude,Heading angle,Ship speed,Wind direction,Wind speed
2023-12-18 10:17,35.45734667,129.3979467,163.25,11.7195,159.2,0.9
2023-12-18 10:18,35.45422833,129.3990883,164.3,11.7015,165,1.05
2023-12-18 10:19,35.45111333,129.4000967,165.55,11.5675,132.3,0.6
2023-12-18 10:20,35.448055,129.401105,163.3,11.3855,66.7,1.6
2023-12-18 10:21,35.44495833,129.40207,163.8,11.4535,96.8,3.55
2023-12-18 10:22,35.44187833,129.4031917,160.65,11.5025,98.95,2.5
2023-12-18 10:23,35.43878667,129.404375,160.4,11.594,100.15,2
2023-12-18 10:24,35.43568167,129.4055517,160.4,11.657,109.65,0.9
2023-12-18 10:25,35.43257333,129.4067617,160.25,11.7115,96,3
2023-12-18 10:26,35.42944167,129.4079883,160.1,11.7935,99.8,2.95
2023-12-18 10:27,35.42630667,129.40921,160.5,11.839,102.55,2.9
2023-12-18 10:28,35.42314667,129.41041,160.7,11.874,103.65,2.3
2023-12-18 10:29,35.41999333,129.4116367,160.4,11.8835,79.4,2.4
2023-12-18 10:30,35.416835,129.4128367,160.45,11.8815,97.15,3.95
2023-12-18 10:31,35.41366833,129.4140267,160.55,11.8705,93.65,4.6
2023-12-18 10:32,35.41049167,129.4151867,160.8,11.8835,83.7,3.4
2023-12-18 10:33,35.40730333,129.4163683,160.75,11.964,86.6,2.45
2023-12-18 10:34,35.40414333,129.417585,160.3,11.9565,55.1,3.35
2023-12-18 10:35,35.40119333,129.4187233,159.95,11.158,68.1,2.8
2023-12-18 10:36,35.39841667,129.4198833,159.8,10.611,66,3.1
2023-12-18 10:37,35.39588167,129.4216067,146.05,10.3555,85.4,4.05
2023-12-18 10:38,35.39338333,129.42375,143.5,11.0535,64.5,3.9
2023-12-18 10:39,35.39134167,129.4265267,129.45,11.091,64.25,3.7
2023-12-18 10:40,35.39003667,129.429835,110.65,10.8535,79.7,1.8
2023-12-18 10:41,35.38882167,129.4332433,109.6,10.9755,89.75,0.95
2023-12-18 10:42,35.3876,129.436655,109.7,11.0025,105.85,0.8
2023-12-18 10:43,35.38636667,129.4400767,109.5,11.0375,74.3,1.6
2023-12-18 10:44,35.38516667,129.4433883,109.5,11.085,59.1,2.8
2023-12-18 10:45,35.38390333,129.4468267,109.9,11.1305,56.1,2.8
2023-12-18 10:46,35.38266,129.4502633,109.8,11.12,91.95,1.9
2023-12-18 10:47,35.38149333,129.453675,109.6,10.958,52.55,1.9
2023-12-18 10:48,35.38029167,129.457055,110.2,10.899,65,0.9
2023-12-18 10:49,35.37908167,129.4604517,110.2,10.95,44.35,1.05
2023-12-18 10:50,35.37787333,129.4638283,109.8,10.909,44.8,1.4
2023-12-18 10:51,35.37768833,129.4671183,88.9,10.204,30.9,2.55
2023-12-18 10:52,35.37914167,129.4698833,54.8,9.598,338.45,5.25
2023-12-18 10:53,35.38110667,129.4725433,49.2,10.6695,345.75,4.7
2023-12-18 10:54,35.38398833,129.4738467,20.05,11.0995,336.3,5.55
2023-12-18 10:55,35.38707167,129.4747767,14.5,11.427,304.2,8.4
2023-12-18 10:56,35.39012667,129.4757017,14.3,11.391,323.35,9.45
2023-12-18 10:57,35.39308833,129.4765917,14.25,10.9855,323.95,9.1
2023-12-18 10:58,35.39603333,129.47751,14.4,10.78,330.95,10.4
2023-12-18 10:59,35.39893167,129.478425,14.7,10.767,340.65,10.5
2023-12-18 11:00,35.401785,129.47934,14.9,10.678,339.55,10.45
2023-12-18 11:01,35.40465833,129.48027,14.9,10.7175,339.95,11
2023-12-18 11:02,35.40755,129.48122,14.9,10.767,322.5,9.5
2023-12-18 11:03,35.41048333,129.482185,14.9,10.938,314.7,8.8
2023-12-18 11:04,35.41342833,129.483195,15.2,11.0375,333.8,12.2
2023-12-18 11:05,35.41637,129.4842133,15.1,11.0055,339.75,9.5
2023-12-18 11:06,35.419355,129.485225,14.8,11.1365,332.1,9
2023-12-18 11:07,35.42233833,129.4862717,15,11.168,327.4,10
2023-12-18 11:08,35.42531667,129.48732,14.8,11.144,326.55,10.95
2023-12-18 11:09,35.42826333,129.4883717,15,11.0435,326.15,10.7
2023-12-18 11:10,35.431235,129.4894117,14.8,11.1205,336.4,10.7
2023-12-18 11:11,35.43418333,129.4904617,15.05,11.0375,331.55,10.7
2023-12-18 11:12,35.43712833,129.4914917,15,11.0145,329.8,11.3
2023-12-18 11:13,35.44004,129.4925167,14.9,10.9275,331,10.6
2023-12-18 11:14,35.44300667,129.4935183,14.9,11.0515,333.35,9.5
2023-12-18 11:15,35.44597,129.4945333,14.95,11.119,335.65,11.3
2023-12-18 11:16,35.44893833,129.4955533,15.2,11.097,337.95,9.3
2023-12-18 11:17,35.45192667,129.49655,15,11.161,302.7,8.95
2023-12-18 11:18,35.454935,129.4975667,14.7,11.253,317.1,9
2023-12-18 11:19,35.45793167,129.4985867,15.15,11.2035,328.5,9.45
2023-12-18 11:20,35.46094,129.4995967,15.05,11.23,327.85,9.4
2023-12-18 11:21,35.46398167,129.500605,15,11.3285,323.8,7.85
2023-12-18 11:22,35.46701167,129.5015783,15.1,11.2935,327.55,6.95
2023-12-18 11:23,35.47000167,129.5025717,15.1,11.1525,323.6,7.7
2023-12-18 11:24,35.47301833,129.503535,14.8,11.225,328.65,7.35
2023-12-18 11:25,35.47606,129.5045167,15.1,11.2985,330,7.9
2023-12-18 11:26,35.47911167,129.5054867,15,11.3635,324.05,6.2
2023-12-18 11:27,35.48214,129.506435,14.8,11.275,334.2,7.2
2023-12-18 11:28,35.48513833,129.5073867,15.2,11.1525,329.75,7.95
2023-12-18 11:29,35.48819333,129.508025,10,11.159,329.45,7.7
2023-12-18 11:30,35.49128167,129.5083733,5.05,11.133,328,8.45
2023-12-18 11:31,35.49436667,129.5087033,4.9,11.161,331.25,8.9
2023-12-18 11:32,35.497445,129.5090683,5.1,11.138,330.05,9
2023-12-18 11:33,35.50056667,129.5094167,5,11.2775,332.45,8.1
2023-12-18 11:34,35.50326833,129.5109367,27.1,11.0775,322.1,6.1
2023-12-18 11:35,35.50482333,129.5140033,60.1,10.6015,348.1,5.05
2023-12-18 11:36,35.50647833,129.5171733,57.45,11.101,12.65,2.3
2023-12-18 11:37,35.50815667,129.52041,57.85,11.109,13.85,4
2023-12-18 11:38,35.509835,129.523605,57.6,11.206,24.25,4.2
2023-12-18 11:39,35.5115,129.5267883,57.8,11.1375,13.2,3.7
2023-12-18 11:40,35.513185,129.52998,57.8,11.2185,19.9,3.1
2023-12-18 11:41,35.51454,129.5332967,65.9,10.94,25.3,2.8
2023-12-18 11:42,35.51563667,129.5367,69.1,10.805,34.55,3.1
2023-12-18 11:43,35.51714333,129.5398583,57.8,10.7815,40.8,1.6
2023-12-18 11:44,35.51893,129.5428783,54.6,10.991,27.05,2.9
2023-12-18 11:45,35.52071667,129.5459233,54.7,11.027,35.8,3.7
2023-12-18 11:46,35.522515,129.5489967,54.6,11.142,25.25,4.9
2023-12-18 11:47,35.52432667,129.5520883,54.8,11.1995,16.45,4.2
2023-12-18 11:48,35.52615,129.5551967,54.7,11.257,20.8,3.05
2023-12-18 11:49,35.52796333,129.5583067,54.9,11.276,24.25,2.3
2023-12-18 11:50,35.52977,129.561435,55,11.278,14.7,2.1
2023-12-18 11:51,35.53158,129.564535,54.9,11.2395,329.85,1.85
2023-12-18 11:52,35.53334833,129.567605,55.2,11.089,315.3,2.1
2023-12-18 11:53,35.53506167,129.5706433,55,10.8985,325.3,3.4
2023-12-18 11:54,35.53672667,129.5736833,55.2,10.7775,336.2,5.7
2023-12-18 11:55,35.538395,129.5767017,54.7,10.7575,329.3,5.3
2023-12-18 11:56,35.540075,129.5797767,54.9,10.871,317.6,3.95
2023-12-18 11:57,35.54178167,129.5828617,54.7,10.992,7.75,5.3
2023-12-18 11:58,35.54353667,129.5858917,54.5,10.9565,12.35,4.8
2023-12-18 11:59,35.54530667,129.588845,55,10.8245,7.85,4.3
2023-12-18 12:00,35.54705667,129.5917883,55.2,10.6985,6.75,4.2
2023-12-18 12:01,35.54881333,129.5947567,55.3,10.775,330.55,4.15
2023-12-18 12:02,35.54913167,129.5979033,93.3,9.912,36.6,3.1
2023-12-18 12:03,35.54857333,129.6013233,103.15,10.313,34.55,5.55
2023-12-18 12:04,35.547985,129.6047133,103.65,10.439,35.65,4
2023-12-18 12:05,35.54748667,129.6076283,103.6,8.818,47.8,1.6
2023-12-18 12:06,35.54704,129.610365,102.8,8.223,64.05,2.5
2023-12-18 12:07,35.54660667,129.6129517,103.3,7.9215,94.7,3.5
2023-12-18 12:08,35.54624,129.6151717,104,6.7215,102,2.3
2023-12-18 12:09,35.54589667,129.6173483,102.9,6.4445,114,2.05
2023-12-18 12:10,35.54552667,129.6197167,103,7.0665,122.05,1.6
2023-12-18 12:11,35.54514,129.6221217,103.1,7.185,109.95,1
2023-12-18 12:12,35.54476667,129.6244817,102.9,7.1425,110.55,0.75
2023-12-18 12:13,35.54442833,129.6268133,102.1,6.991,109.6,0.85
2023-12-18 12:14,35.54408167,129.6291183,102.75,6.928,105,1.85
2023-12-18 12:15,35.54371167,129.6313983,103,6.8585,120.7,1.3
2023-12-18 12:16,35.54334667,129.6336633,102.7,6.803,79.45,0.5
2023-12-18 12:17,35.54298,129.6359083,102.6,6.72,99.4,1.95
2023-12-18 12:18,35.54260333,129.638245,102.7,6.882,99.15,3.1
2023-12-18 12:19,35.542225,129.6405767,102.9,6.9865,99.1,2.1
2023-12-18 12:20,35.54184333,129.642865,103.1,6.8925,104.05,0.7
2023-12-18 12:21,35.54151667,129.6451717,102.3,6.908,146.2,1.7
2023-12-18 12:22,35.54116833,129.64773,102.4,7.526,165.3,0.4
2023-12-18 12:23,35.54074333,129.6506317,102.9,8.683,95.95,0.95
2023-12-18 12:24,35.54030667,129.6536517,102.8,9.051,91.45,1
2023-12-18 12:25,35.53987167,129.6567367,103.1,9.2115,56.8,2.2
2023-12-18 12:26,35.53939333,129.6599767,103.1,9.6435,50.35,3.1
2023-12-18 12:27,35.53846167,129.663115,111,10.015,29.2,3.8
2023-12-18 12:28,35.53622,129.6642917,162.6,9.1205,38.65,7.35
2023-12-18 12:29,35.53361,129.6642217,183.95,9.3025,28.05,8.5
2023-12-18 12:30,35.53070167,129.6640217,184.9,10.3845,28.3,8.7
2023-12-18 12:31,35.52762167,129.66381,185,11.114,34.8,10.5
2023-12-18 12:32,35.52454333,129.6635967,184.7,11.134,36.1,11.8
2023-12-18 12:33,35.52150833,129.66338,185,10.979,32.35,13.05
2023-12-18 12:34,35.518465,129.6631233,184.85,10.978,39.45,9.2
2023-12-18 12:35,35.51536667,129.6628483,185,11.1495,32.2,10
2023-12-18 12:36,35.51229167,129.6625567,185,11.1365,26.8,10
2023-12-18 12:37,35.509205,129.66221,185,11.109,24.6,8.4
2023-12-18 12:38,35.506115,129.6619,184.8,11.1805,31.6,9.6
2023-12-18 12:39,35.50303,129.6615617,185.1,11.229,45.1,8.95
2023-12-18 12:40,35.49991833,129.6611867,185.1,11.2645,35.45,10.2
2023-12-18 12:41,35.49682167,129.660845,184.85,11.193,33.4,11.7
2023-12-18 12:42,35.49373667,129.660495,185,11.1485,47.3,10.6
2023-12-18 12:43,35.490685,129.6601517,184.85,11.11,33.3,12.7
2023-12-18 12:44,35.48760333,129.6597317,185,11.1085,32.1,10.35
2023-12-18 12:45,35.48450833,129.6593317,184.8,11.212,30.2,9.8
2023-12-18 12:46,35.48140167,129.6589367,185,11.2685,41.7,10.6
2023-12-18 12:47,35.47829833,129.6585317,185,11.238,33.2,11.45
2023-12-18 12:48,35.47521167,129.658125,185.1,11.1745,27.4,12.5
2023-12-18 12:49,35.472125,129.657715,184.9,11.1935,29.7,10.6
2023-12-18 12:50,35.46902,129.6572783,184.9,11.2455,20.75,9.4
2023-12-18 12:51,35.465905,129.6568617,184.95,11.225,39.2,9.45
2023-12-18 12:52,35.46280833,129.6564683,185.05,11.221,38.95,11.3
2023-12-18 12:53,35.45969667,129.656065,184.8,11.2435,34.7,10
2023-12-18 12:54,35.45659333,129.6556867,184.9,11.264,40.3,12.8
2023-12-18 12:55,35.45343667,129.6552833,185.25,11.196,41.55,11.5
2023-12-18 12:56,35.450315,129.6549067,185,11.2475,42.45,10.85
2023-12-18 12:57,35.44717333,129.654565,184.9,11.3165,43.85,11.1
2023-12-18 12:58,35.44402667,129.6541817,185.2,11.392,49.9,7.55
2023-12-18 12:59,35.44086667,129.6538117,184.9,11.3885,40.95,9.45
2023-12-18 13:00,35.43774667,129.65346,185.05,11.2815,37.55,12.5
2023-12-18 13:01,35.43462833,129.653155,184.65,11.274,43.35,9.55
2023-12-18 13:02,35.43159167,129.6527683,186.1,11.0055,37.85,8.6
2023-12-18 13:03,35.4295,129.65051,222.95,10.406,20.7,12.2
2023-12-18 13:04,35.42979667,129.647,279.15,10.3525,181.2,11.5
2023-12-18 13:05,35.43055667,129.64322,280.3,11.4715,4.5,10
2023-12-18 13:06,35.43134,129.639355,280.5,11.745,6.25,11.85
2023-12-18 13:07,35.43209333,129.6354583,280.2,11.8395,5.2,11.7
2023-12-18 13:08,35.4328,129.63156,280.4,11.7885,12.35,11.95
2023-12-18 13:09,35.43351333,129.6276317,280.65,11.873,12.2,12.9
2023-12-18 13:10,35.43418833,129.623955,280.8,11.4195,8.25,12
2023-12-18 13:11,35.434775,129.6209117,280.35,9.486,348.9,9.85
2023-12-18 13:12,35.4353,129.6182917,280.6,7.969,350.65,9.4
2023-12-18 13:13,35.43588833,129.61532,281,9.0335,349.45,9.1
2023-12-18 13:14,35.43648667,129.6121533,280.5,9.5775,7.3,9
2023-12-18 13:15,35.43704,129.608955,280.4,9.668,12.3,11
2023-12-18 13:16,35.43762167,129.60577,280.7,9.6455,7.5,11
2023-12-18 13:17,35.43817667,129.602575,280.6,9.645,8.95,10.7
2023-12-18 13:18,35.43875167,129.5994767,280.9,9.715,4.7,8.4
2023-12-18 13:19,35.439335,129.596255,280.6,9.753,7.65,10
2023-12-18 13:20,35.43993667,129.59303,280.6,9.7605,8.3,8.1
2023-12-18 13:21,35.44053333,129.5898017,280.55,9.7695,10.95,11.5
2023-12-18 13:22,35.44113,129.586585,280.6,9.7375,8.6,9
2023-12-18 13:23,35.44172833,129.5833533,280.6,9.779,16.9,8.8
2023-12-18 13:24,35.44227833,129.5801267,280.4,9.7445,25.2,11
2023-12-18 13:25,35.442845,129.57692,280.75,9.7,10.2,10.8
2023-12-18 13:26,35.44345333,129.573725,280.9,9.689,5.95,9.7
2023-12-18 13:27,35.44406833,129.5705333,280.6,9.69,5.95,9.5
2023-12-18 13:28,35.444665,129.5673483,280.55,9.667,14.4,10.5
2023-12-18 13:29,35.44528167,129.5639717,280.3,10.128,7.45,10.45
2023-12-18 13:30,35.445905,129.5604583,280.7,10.623,10.8,11.1
2023-12-18 13:31,35.446555,129.5569367,280.7,10.643,13.6,9.7
2023-12-18 13:32,35.44717333,129.5534033,280.3,10.6535,23.5,8.2
2023-12-18 13:33,35.44778167,129.5499267,280.55,10.5605,26.8,8
2023-12-18 13:34,35.44837667,129.5466083,280.6,10.0395,21.25,11.25
2023-12-18 13:35,35.44875167,129.5432617,275.3,9.817,27.1,9.5
2023-12-18 13:36,35.44911333,129.5399717,275.3,9.808,23.65,8.1
2023-12-18 13:37,35.44963167,129.536725,278.8,9.7725,20.2,10.6
2023-12-18 13:38,35.45136333,129.5343967,312.3,9.525,8.2,7.85
2023-12-18 13:39,35.453925,129.5340483,338.85,9.3545,353.5,7.05
2023-12-18 13:40,35.45664667,129.5343383,5.1,9.8325,350.7,8
2023-12-18 13:41,35.45940167,129.5346117,4.55,9.966,349.05,8.5
2023-12-18 13:42,35.46217667,129.5348933,4.6,10.03,343.1,8.7
2023-12-18 13:43,35.46494833,129.53524,5.7,10.039,331.4,6.9
2023-12-18 13:44,35.46772833,129.5357983,9.7,10.0885,335.45,8.7
2023-12-18 13:45,35.47066833,129.5363633,9.5,10.7025,344.1,8.05
2023-12-18 13:46,35.47371167,129.5369783,9.6,11.1065,337.65,9.4
2023-12-18 13:47,35.476765,129.5375667,9.5,11.131,340.65,8.3
2023-12-18 13:48,35.47981667,129.5381733,9.6,11.147,346.45,9.85
2023-12-18 13:49,35.48282333,129.5387633,9.85,10.969,348.15,10.5
2023-12-18 13:50,35.48581333,129.5393983,10.2,10.92,340.05,9
2023-12-18 13:51,35.48884,129.5400183,10,11.048,344,8.2
2023-12-18 13:52,35.49189,129.54065,9.9,11.132,334.4,6.9
2023-12-18 13:53,35.49493,129.5412933,10,11.1255,334.05,8.5
2023-12-18 13:54,35.49795833,129.541925,9.8,11.063,332.5,7.45
2023-12-18 13:55,35.500985,129.54259,10,11.091,349.05,10
2023-12-18 13:56,35.50401667,129.543235,9.95,11.0895,348.8,8.2
2023-12-18 13:57,35.50706,129.5439167,10.2,11.1335,340.15,7.1
2023-12-18 13:58,35.51013167,129.5445767,9.9,11.2365,340.6,6.75
2023-12-18 13:59,35.51316167,129.54516,10,11.258,339.6,8.2
2023-12-18 14:00,35.51507667,129.5434433,314.35,8.9045,11.95,10.25
2023-12-18 14:01,35.514915,129.5402883,260.5,9.721,27.5,11
2023-12-18 14:02,35.51253667,129.5386517,201.05,9.855,45.2,7.1
2023-12-18 14:03,35.50939667,129.5376383,194.45,11.6995,34.3,10
2023-12-18 14:04,35.50581167,129.5364917,194.8,13.3165,30.65,9.3
2023-12-18 14:05,35.50202167,129.5352317,194.9,14.1535,28.45,11.3
2023-12-18 14:06,35.498175,129.5342667,190.9,14.227,33.3,10.5
2023-12-18 14:07,35.494265,129.53344,189.9,14.309,23.5,11.35
2023-12-18 14:08,35.49037167,129.5326083,189.8,14.341,24.9,12
2023-12-18 14:09,35.486465,129.5318067,189.85,14.28,30.25,12.5
2023-12-18 14:10,35.48254167,129.530965,190.2,14.321,20.55,9.7
2023-12-18 14:11,35.47861833,129.53013,190,14.352,23.25,9.2
2023-12-18 14:12,35.474705,129.5293017,190.1,14.3615,25.8,9.95
2023-12-18 14:13,35.47078667,129.5284767,190,14.3165,25.1,8.95
2023-12-18 14:14,35.466855,129.5276683,189.95,14.377,24.5,7.5
2023-12-18 14:15,35.46289667,129.5268733,190,14.473,21.55,10
2023-12-18 14:16,35.458875,129.5260783,190,14.493,23,9.45
2023-12-18 14:17,35.454895,129.5252983,190.1,14.513,20.95,6.8
2023-12-18 14:18,35.45091333,129.5245667,189.9,14.5,17.4,9.7
2023-12-18 14:19,35.44694667,129.5238267,190.05,14.544,17.5,9.5
2023-12-18 14:20,35.442985,129.5231033,189.95,14.4305,12.45,8.7
2023-12-18 14:21,35.43896667,129.52297,183.65,14.4655,18.25,7.1
2023-12-18 14:22,35.43494833,129.5229467,182.55,14.541,17.75,8.5
2023-12-18 14:23,35.430945,129.522775,183.35,14.5025,20.05,9
2023-12-18 14:24,35.42692333,129.5225117,185.55,14.556,29.45,8.2
2023-12-18 14:25,35.422895,129.5222433,185.7,14.5575,20.65,9.5
2023-12-18 14:26,35.418865,129.5219533,185.7,14.597,32,9
2023-12-18 14:27,35.41484,129.5216333,185.85,14.572,27.1,9
2023-12-18 14:28,35.41079167,129.5213717,185.5,14.665,22.25,8.7
2023-12-18 14:29,35.40675167,129.5215733,179.85,14.6925,26.7,8.8
2023-12-18 14:30,35.40271,129.5217933,179.75,14.647,24.15,8.4
2023-12-18 14:31,35.39864667,129.5220083,179.95,14.714,26.05,8.7
2023-12-18 14:32,35.39457167,129.5222067,179.8,14.712,19.65,7.25
2023-12-18 14:33,35.39048167,129.5223867,180.05,14.8175,16.75,6.4
2023-12-18 14:34,35.3864,129.522545,180.1,14.7675,10.05,8
2023-12-18 14:35,35.38232833,129.5227067,179.95,14.7515,12.35,10.7
2023-12-18 14:36,35.37825833,129.522885,179.9,14.705,14.1,9.2
2023-12-18 14:37,35.37418667,129.5230383,180.1,14.763,17.3,7.7
2023-12-18 14:38,35.37056167,129.5231617,180.1,13.586,14,6.8
2023-12-18 14:39,35.36710167,129.523325,179.9,12.561,25.9,7.25
2023-12-18 14:40,35.36374333,129.523505,179.95,12.2405,23.05,5.1
2023-12-18 14:41,35.36052,129.5236967,179.9,11.6985,29.6,6.1
2023-12-18 14:42,35.35745167,129.5239417,179.75,11.241,33.2,4.2
2023-12-18 14:43,35.354375,129.5241833,180.05,11.0885,17.65,5.2
2023-12-18 14:44,35.35132833,129.5244367,180.1,11.055,19.55,5.85
2023-12-18 14:45,35.34828167,129.524655,180.15,11.047,16.6,5.5
2023-12-18 14:46,35.34523333,129.5248483,179.9,11.054,8.6,6.15
2023-12-18 14:47,35.342185,129.5250633,179.9,11.11,5.75,6
2023-12-18 14:48,35.33911167,129.52526,179.95,11.1435,5.45,5.55
2023-12-18 14:49,35.33603,129.525445,180.1,11.191,13.9,5.65
2023-12-18 14:50,35.33294667,129.525645,180,11.1575,21.3,5.7
2023-12-18 14:51,35.32987833,129.52586,179.95,11.1435,11.45,6.2
2023-12-18 14:52,35.32680833,129.526085,179.8,11.123,13.3,8.2
2023-12-18 14:53,35.32376,129.52636,179.9,11.058,8.4,7.5
2023-12-18 14:54,35.32151333,129.5278333,158.05,10.4505,7.95,6.5
2023-12-18 14:55,35.32269167,129.5299933,50.3,8.374,344.45,4.6
2023-12-18 14:56,35.324815,129.5290267,319.8,8.007,8.85,5.15
2023-12-18 14:57,35.32712,129.5265283,312.3,10.923,4.05,7.55
2023-12-18 14:58,35.32953,129.5236817,311.7,12.1415,11.1,10.1
2023-12-18 14:59,35.33168167,129.520865,307.5,11.465,11.3,8
2023-12-18 15:00,35.33371,129.5182683,307.6,10.601,8.3,7.45
2023-12-18 15:01,35.33573,129.5157133,307.7,10.4265,8.2,9.45
2023-12-18 15:02,35.337785,129.5130967,307.7,10.615,12.6,10
2023-12-18 15:03,35.33983833,129.5103683,307.4,10.93,23.5,11
2023-12-18 15:04,35.34190333,129.50764,307.9,10.9565,19,11
2023-12-18 15:05,35.34398667,129.5049283,308.1,10.9755,18.8,9.8
2023-12-18 15:06,35.34608,129.5022133,308,11.0055,14.25,8.4
2023-12-18 15:07,35.348195,129.4994767,308.2,11.0805,15.6,7.65
2023-12-18 15:08,35.35030333,129.4967233,308,11.117,22.25,7.5
2023-12-18 15:09,35.35240167,129.493955,308,11.11,22.25,7.35
2023-12-18 15:10,35.35451167,129.4912033,307.9,11.1085,13.95,7.55
2023-12-18 15:11,35.35656167,129.4883717,306.1,11.0985,10.55,6.95
2023-12-18 15:12,35.35862333,129.4855183,306.15,11.1785,14.8,7.4
2023-12-18 15:13,35.360715,129.482685,306.3,11.216,19.3,8
2023-12-18 15:14,35.36278,129.4798417,305.8,11.1775,24.2,8.7
2023-12-18 15:15,35.36485167,129.477,306,11.1845,22.3,6.55
2023-12-18 15:16,35.36691333,129.4741333,305.75,11.2195,12.9,7.8
2023-12-18 15:17,35.36898,129.4712783,306.05,11.202,13.2,10.2
2023-12-18 15:18,35.37101833,129.468405,306.15,11.209,12.95,8.2
2023-12-18 15:19,35.37309333,129.4655683,306.15,11.2215,17.75,8.2
2023-12-18 15:20,35.37517167,129.4627,305.9,11.2835,14,8.4
2023-12-18 15:21,35.37725,129.4598233,306.1,11.3005,9.25,9.5
2023-12-18 15:22,35.379345,129.4570017,306,11.202,8.45,8.8
2023-12-18 15:23,35.38142667,129.4541767,305.95,11.1825,8.3,9.6
2023-12-18 15:24,35.38350833,129.4513867,305.9,11.107,8.85,8.8
2023-12-18 15:25,35.38560833,129.4485983,306.1,11.1405,7.45,9.25
2023-12-18 15:26,35.38762833,129.4457133,304.45,11.1435,21,9.5
2023-12-18 15:27,35.38963,129.4427533,304.2,11.286,19.15,10.9
2023-12-18 15:28,35.39163667,129.4397867,304.2,11.3255,22.95,12.1
2023-12-18 15:29,35.39369167,129.43673,304,11.458,23.3,11.5
2023-12-18 15:30,35.39588667,129.43348,304.2,12.3895,22,10.8
2023-12-18 15:31,35.39808,129.4301717,304.1,12.5305,25.45,11.7
2023-12-18 15:32,35.40027833,129.4268633,304.1,12.544,22.95,12.45
2023-12-18 15:33,35.40261333,129.423655,304.4,12.6625,21.25,10.85
2023-12-18 15:34,35.40598667,129.42216,341.2,12.7275,8.1,13.4
2023-12-18 15:35,35.40944167,129.42096,341.4,13.138,9.8,11.7
2023-12-18 15:36,35.41297,129.4197217,341.4,13.2105,14.6,13.35
2023-12-18 15:37,35.41648667,129.4184967,341.7,13.1635,8,13.7
2023-12-18 15:38,35.42004,129.4172067,341,13.113,11.35,14.45
2023-12-18 15:39,35.423515,129.4159583,341.2,13.0465,9.25,13.9
2023-12-18 15:40,35.42698,129.4146867,341.6,13.0165,11.7,14.2
2023-12-18 15:41,35.430385,129.4133933,341,12.8325,14.75,14.1
2023-12-18 15:42,35.433765,129.4121633,341.65,12.675,10.45,14.65
2023-12-18 15:43,35.43712667,129.41096,341.9,12.6115,14.9,14
2023-12-18 15:44,35.44043833,129.4096817,340.8,12.582,12.85,14.5
2023-12-18 15:45,35.44339667,129.4085033,340.9,11.25,8.2,13.4
2023-12-18 15:46,35.446195,129.4074433,341,10.564,5.1,12.7
2023-12-18 15:47,35.44877333,129.4060833,337.95,10.35,11,12.3
2023-12-18 15:48,35.45000833,129.4033767,295,9.3355,32.3,11.85
2023-12-18 15:49,35.44944833,129.4003383,251.45,8.9595,55.5,8.1
2023-12-18 15:50,35.448435,129.39674,251.15,11.1025,56.2,8.3
2023-12-18 15:51,35.44739833,129.3929967,251.8,11.6695,55.15,7.65
2023-12-18 15:52,35.44646833,129.38921,251.9,11.6845,57.95,6.4
