UTC,Latitude,Logitude,Heading angle,Ship speed,Wind direction,Wind speed
2023-11-26 13:54:00,35.4543416666667,129.403105,342.2,8.2285,11.5,8
2023-11-26 13:55:00,35.4564816666667,129.402213333333,342.5,8.1655,7.15,8.2
2023-11-26 13:56:00,35.4586016666667,129.4013,341.6,8.128,10.55,8.9
2023-11-26 13:57:00,35.460725,129.40034,340.3,8.1465,8.5,8.7
2023-11-26 13:58:00,35.4628633333333,129.399348333333,339.95,8.198,9.1,8.9
2023-11-26 13:59:00,35.4650383333333,129.398406666667,341.4,8.1715,7.75,8.8
2023-11-26 14:00:00,35.4672433333333,129.397913333333,351.75,8.119,3.9,8.4
2023-11-26 14:01:00,35.4694983333333,129.397693333333,355.9,8.1245,5.4,9.7
2023-11-26 14:02:00,35.4717416666667,129.397493333333,355.4,8.1175,4.2,9.5
2023-11-26 14:03:00,35.473975,129.397268333333,355.5,8.111,4.45,10.2
2023-11-26 14:04:00,35.47619,129.39703,355.45,7.977,4.05,10.2
2023-11-26 14:05:00,35.4783883333333,129.396795,355.2,7.9365,5.15,10
2023-11-26 14:06:00,35.4806033333333,129.396563333333,355.35,7.974,4.7,9.4
2023-11-26 14:07:00,35.4828033333333,129.396208333333,351.65,7.9945,6.1,9.4
2023-11-26 14:08:00,35.4849916666667,129.395728333333,350.3,7.9945,7.35,9.2
2023-11-26 14:09:00,35.487175,129.395221666667,349,7.99,7.1,8.8
2023-11-26 14:10:00,35.4891683333333,129.3949,352.9,7.3415,6.65,8.5
2023-11-26 14:11:00,35.4908133333333,129.39469,353.75,6.0225,8.5,8.5
2023-11-26 14:12:00,35.4922483333333,129.394478333333,353,5.2285,8.1,8.4
2023-11-26 14:13:00,35.493545,129.394213333333,352.5,4.8025,11.15,7.95
2023-11-26 14:14:00,35.49463,129.393515,330.75,4.4425,20.3,8.5
2023-11-26 14:15:00,35.4955016666667,129.392476666667,318.2,4.4375,31.85,9
2023-11-26 14:16:00,35.4962033333333,129.391243333333,308.1,4.4275,40.7,8.9
2023-11-26 14:17:00,35.4968783333333,129.39001,308.8,4.396,39.95,8.7
2023-11-26 14:18:00,35.49754,129.388745,307.1,4.4055,45.95,7.4
2023-11-26 14:19:00,35.4981233333333,129.387481666667,305.35,4.305,45.1,7.05
2023-11-26 14:20:00,35.498635,129.386308333333,303.1,3.981,47.05,6.7
2023-11-26 14:21:00,35.4990666666667,129.385171666667,302,3.684,53.55,5.5
2023-11-26 14:22:00,35.4995233333333,129.384173333333,303.1,3.4775,44.7,5.7
2023-11-26 14:23:00,35.4999483333333,129.383186666667,301.45,3.2635,51.1,4.65
2023-11-26 14:24:00,35.50008,129.382445,293.8,2.531,61.1,4.25
2023-11-26 14:25:00,35.4998183333333,129.382533333333,252.4,1.137,124.25,3.45
2023-11-26 14:26:00,35.499395,129.382845,194.6,1.603,180.5,2.3
2023-11-26 14:27:00,35.498675,129.383831666667,135.8,3.652,277.3,2.6
2023-11-26 14:28:00,35.4977916666667,129.386095,112.9,6.6415,291.65,4.65
2023-11-26 14:29:00,35.4959183333333,129.389045,130.25,11.106,321.55,5.2
2023-11-26 14:30:00,35.4932633333333,129.391551666667,142.3,12.0795,326.95,4.2
2023-11-26 14:31:00,35.4900516666667,129.392886666667,163.5,12.3295,333.95,2.8
2023-11-26 14:32:00,35.4865966666667,129.393265,175.7,12.4365,7.3,2.3
2023-11-26 14:33:00,35.4831283333333,129.39328,180.55,12.486,12.85,2.6
2023-11-26 14:34:00,35.4796783333333,129.393365,180.05,12.467,11.35,2.2
2023-11-26 14:35:00,35.4762766666667,129.393376666667,181.95,12.162,337.7,2.3
2023-11-26 14:36:00,35.4728366666667,129.393246666667,181.75,12.376,9.45,2.3
2023-11-26 14:37:00,35.4694133333333,129.393191666667,180.75,12.346,10.95,2.6
2023-11-26 14:38:00,35.465955,129.393038333333,180.7,12.435,13.3,2.8
2023-11-26 14:39:00,35.4626183333333,129.391853333333,197.95,12.432,29.65,3.6
2023-11-26 14:40:00,35.4593216666667,129.390366666667,200.5,12.5675,28.15,3.8
2023-11-26 14:41:00,35.45604,129.388918333333,199.7,12.56,29.9,5.1
2023-11-26 14:42:00,35.4527733333333,129.387348333333,201.25,12.6185,33.3,4.6
2023-11-26 14:43:00,35.4501983333333,129.38499,216.4,11.717,32.95,4.7
2023-11-26 14:44:00,35.4491016666667,129.381521666667,253.75,11.136,38.2,6.15
2023-11-26 14:45:00,35.4494166666667,129.377896666667,281.4,10.847,40.2,7.4
2023-11-26 14:46:00,35.4502883333333,129.374386666667,290.15,10.8295,44.7,7.25
2023-11-26 14:47:00,35.45121,129.371173333333,290.5,10.161,40.55,6
2023-11-26 14:48:00,35.4519716666667,129.368746666667,292.9,7.8875,46.85,4.25
2023-11-26 14:49:00,35.4526833333333,129.366903333333,297.5,5.9815,59.9,2.4
2023-11-26 14:50:00,35.4534416666667,129.365178333333,300.65,5.777,66.95,2.2
2023-11-26 14:51:00,35.4542266666667,129.363603333333,302.2,5.4935,44.15,2.3
2023-11-26 14:52:00,35.45501,129.362238333333,305.8,5.009,11.7,2.05
2023-11-26 14:53:00,35.45569,129.361126666667,307.75,4.074,346.25,1.8
2023-11-26 14:54:00,35.4562583333333,129.360255,310.15,3.325,16.65,1.7
2023-11-26 14:55:00,35.4567416666667,129.359558333333,309.8,2.7395,7.45,0.7
2023-11-26 14:56:00,35.45707,129.359083333333,308.45,1.9275,58.55,0.1
2023-11-26 14:57:00,35.45723,129.358866666667,305.6,0.91,115.1,0.35
2023-11-26 14:58:00,35.457345,129.358686666667,297.65,0.733,177.4,0.7
2023-11-26 14:59:00,35.4574816666667,129.358651666667,299.45,0.607,189.7,1
2023-11-26 15:00:00,35.4575316666667,129.358723333333,297.05,0.1985,157.25,2.3
2023-11-26 15:01:00,35.4575466666667,129.358756666667,297.2,0.1405,159.35,1.8
2023-11-26 15:02:00,35.4575933333333,129.358755,294.15,0.226,158.85,2.1
2023-11-26 15:03:00,35.457595,129.358748333333,293.4,0.064,174.7,2.3
2023-11-26 15:04:00,35.4575933333333,129.358748333333,292.9,0.037,173.8,2.3
2023-11-26 15:05:00,35.457595,129.358746666667,292.8,0.019,164.3,2.3
2023-11-26 15:06:00,35.4575933333333,129.358748333333,292.7,0.011,162,1.8
2023-11-26 15:07:00,35.457595,129.358753333333,292.7,0.008,148.45,3.1
2023-11-26 15:08:00,35.4575983333333,129.358755,292.7,0.0105,108.75,2.1
2023-11-26 15:09:00,35.4576,129.358751666667,292.8,0.007,106.7,2.1
2023-11-26 15:10:00,35.4575983333333,129.358748333333,292.6,0.008,103.85,1.6
2023-11-26 15:11:00,35.457595,129.358745,292.6,0.01,50.1,1.4
2023-11-26 15:12:00,35.457595,129.358746666667,292.6,0.009,128.25,0.45
2023-11-26 15:13:00,35.4575983333333,129.358751666667,292.6,0.011,182.7,1.4
2023-11-26 15:14:00,35.4576033333333,129.358753333333,292.6,0.012,140.25,2.1
2023-11-26 15:15:00,35.4576066666667,129.358755,292.7,0.0095,147.85,3.05
2023-11-26 15:16:00,35.4576033333333,129.358761666667,292.8,0.012,114.25,0.95
2023-11-26 15:17:00,35.457605,129.358763333333,292.8,0.013,103.5,1.2
2023-11-26 15:18:00,35.4576033333333,129.35876,292.8,0.013,147.2,0.35
2023-11-26 15:19:00,35.4576033333333,129.358756666667,292.9,0.009,120.4,0.4
2023-11-26 15:20:00,35.4575983333333,129.358756666667,292.9,0.0105,123.6,0.8
2023-11-26 15:21:00,35.4576016666667,129.358756666667,292.9,0.019,118.05,1.4
2023-11-26 15:22:00,35.4576016666667,129.358758333333,293,0.011,117.75,1.2
2023-11-26 15:23:00,35.4576016666667,129.358761666667,293,0.0095,119.4,1.5
2023-11-26 15:24:00,35.4575983333333,129.358765,293,0.014,133,1.9
2023-11-26 15:25:00,35.4575983333333,129.358765,293,0.0165,126.5,1.8
2023-11-26 15:26:00,35.4575983333333,129.358761666667,293.1,0.01,116.1,1.3
2023-11-26 15:27:00,35.4575983333333,129.358758333333,293.2,0.0125,116.45,1
2023-11-26 15:28:00,35.4575983333333,129.358751666667,293.2,0.011,134,0.9
2023-11-26 15:29:00,35.45758,129.358751666667,293.3,0.012,130.7,2.3
